Time,Altitude,AirSpeed,Landing_Gear,Thrust_Rev,Flaps,Param1_1,Param1_2,Param1_3,Param1_4,Param2,Param3_1,Param3_2,Param3_3,Param3_4,Param4
883,19191,178.76,0,0,0,14.96,29.762,36.401,16.044,4.6035,-46.055,80.095,-36.791,38.09,2.0614
884,19182,178.28,0,0,0,14.718,28.48,37.691,16.676,6.8552,-44.002,81.814,-37.821,40.556,0.95651
885,19208,177.81,0,0,0,14.441,28.101,38.721,15.864,6.7363,-43.85,81.935,-38.643,40.123,0.09771
886,19216,177.37,0,0,0,16.104,29.065,39.779,14.349,6.3097,-44.003,81.966,-38.723,38.083,-0.34243
887,19273,176.96,0,0,0,15.612,29.713,39.623,14.606,5.947,-44.184,81.999,-39.687,37.525,0.31032
888,19250,176.58,0,0,0,15.645,30.538,40.003,14.293,6.5833,-43.182,81.292,-40.702,37.376,-0.76233
889,19290,176.25,0,0,0,13.278,31.089,40.95,14.088,7.0201,-43.352,81.298,-40.79,38.508,-3.1498
890,19309,175.96,0,0,0,12.79,30.015,41.129,14.627,8.9619,-44.185,81.123,-40.998,37.581,-1.7404
891,19332,175.73,0,0,0,13.885,28.792,39.823,15.42,6.1345,-43.651,80.973,-40.825,38.827,-1.6605
892,19334,175.55,0,0,0,14.211,29.605,37.919,16.062,8.3516,-40.532,81.026,-42.212,38.895,-2.8519
893,19357,175.43,0,0,0,15.167,28.755,37.496,16.195,8.6234,-40.213,81.306,-39.219,40.12,-2.7986
894,19383,175.37,0,0,0,14.815,30.287,35.736,15.097,7.5129,-39.9,81.729,-38.366,38.816,-0.86846
895,19391,175.38,0,0,0,15.23,29.202,34.739,14.968,6.0506,-39.674,82.373,-37.338,39.054,-0.37557
896,19416,175.45,0,0,0,15.424,29.664,34.65,14.28,6.647,-39.729,82.827,-36.877,40.367,-0.45738
897,19431,175.6,0,0,0,14.987,29.922,34.933,15.313,7.211,-40.355,82.699,-36.179,40.526,-0.66587
898,19448,175.81,0,0,0,15.876,29.357,35.266,14.387,7.085,-41.09,83.95,-36.465,40.752,-1.3261
899,19475,176.09,0,0,0,15.591,27.915,35.094,14.863,7.9267,-40.711,85,-35.203,41.302,-1.2184
900,19477,176.43,0,0,0,15.954,26.614,33.889,14.926,6.1322,-40.441,85.729,-33.824,41.645,0.15069
901,19498,176.84,0,0,0,16.117,27.718,32.76,15.006,6.8067,-39.17,85.077,-34.541,43.61,0.92344
902,19530,177.32,0,0,0,16.874,28.233,32.08,15.391,7.0014,-39.457,85.497,-33.289,42.501,1.9549
903,19535,177.86,0,0,0,16.224,28.747,33.723,14.606,7.0934,-39.968,85.256,-33.893,42.745,1.9231
904,19545,178.46,0,0,0,16.446,27.544,33.354,12.917,5.2643,-39.24,83.654,-31.993,42.368,3.0688
905,19579,179.11,0,0,0,14.434,27.859,31.028,12.891,5.4875,-39.921,83.146,-32.187,41.177,2.1265
906,19579,179.81,0,0,0,14.879,28.158,32.575,12.986,7.2544,-40.658,83.361,-33.518,41.098,2.6695
907,19608,180.55,0,0,0,14.909,27.075,32.846,12.942,8.2247,-40.233,83.66,-35.228,40.506,1.3483
908,19639,181.34,0,0,0,12.869,27.324,31.424,11.914,8.2772,-40.773,85.852,-33.451,39.178,0.79215
909,19656,182.16,0,0,0,12.166,26.968,31.768,12.886,7.9626,-42.055,86.14,-31.701,37.406,1.1749
910,19644,183,0,0,0,12.551,27.88,31.764,11.833,7.5519,-40.956,86.494,-30.737,39.307,1.8814
911,19682,183.87,0,0,0,13.752,28.565,30.031,11.267,7.8998,-41.181,86.466,-30.63,39.971,2.7707
912,19713,184.75,0,0,0,14.606,29.132,29.184,12.177,8.278,-41.34,87.416,-30.304,38.525,3.1062
913,19729,185.64,0,0,0,14.561,27.797,28.951,15.258,6.2909,-42.21,87.178,-30.435,38.217,3.7737
914,19728,186.52,0,0,0,13.672,27.982,28.639,15.541,6.7608,-42.017,88.955,-30.357,40.065,3.9366
915,19748,187.4,0,0,0,15.556,28.488,29.586,16.03,6.1934,-42.863,89.242,-30.142,39.312,2.8708
916,19776,188.27,0,0,0,14.138,28.004,31.067,16.016,6.2852,-43.474,88.937,-30.889,39.03,1.4903
917,19799,189.11,0,0,0,15.16,28.163,31.597,15.057,5.3461,-42.286,90.369,-30.656,40.115,1.2203
918,19805,189.92,0,0,0,14.443,28.51,31.987,15.848,5.593,-42.914,90.493,-29.585,40.797,2.4973
919,19821,190.69,0,0,0,15.419,26.794,32.921,14.936,5.2805,-43.224,91.363,-29.998,41.423,1.3599
920,19864,191.42,0,0,0,14.951,26.264,32.222,15.962,5.8426,-42.069,90.829,-30.795,41.416,1.0626
921,19862,192.1,0,0,0,15.468,27.836,32.108,16.315,6.8031,-40.189,90.375,-30.845,40.311,-0.3172
922,19854,192.72,0,0,0,17.694,29.437,30.612,17.431,5.8512,-39.698,89.455,-31.81,40.38,-0.42614
923,19904,193.28,0,0,0,18.223,29.901,32.148,18.836,8.0978,-38.917,88.869,-32.199,40.393,2.3262
924,19910,193.78,0,0,0,16.889,28.034,34.01,19.245,8.4316,-41.025,89.24,-31.578,39.859,2.9449
925,19926,194.2,0,0,0,16.955,26.758,34.779,19.895,8.5745,-40.459,88.113,-31.57,38.509,1.4514
926,19954,194.54,0,0,0,16.11,25.288,35.373,20.144,8.281,-40.528,87.786,-30.559,38.929,1.6526
927,19961,194.81,0,0,0,15.648,26.691,34.383,20.352,7.647,-42.674,87.026,-30.467,40.43,0.7457
928,19976,194.99,0,0,0,13.497,27.492,33.518,19.621,7.2043,-42.42,86.742,-30.655,39.218,1.7613
929,20001,195.08,0,0,0,11.653,27.494,32.609,19.633,5.7217,-41.184,86.562,-31.115,40.076,0.82364
930,20031,195.09,0,0,0,11.384,27.566,32.643,20.59,6.6509,-41.749,85.657,-30.849,38.938,0.61265
931,20034,195.01,0,0,0,11.55,26.215,31.645,20.813,7.0889,-41.199,84.867,-29.9,38.885,0.92069
932,20050,194.84,0,0,0,10.419,26.365,31.332,20.101,6.7314,-42.406,85.042,-30.285,40.082,-0.41581
933,20068,194.59,0,0,0,9.1806,25.711,32.035,19.063,6.5325,-42.994,85.681,-31.796,39.145,0.80593
934,20098,194.24,0,0,0,9.1898,26.433,31.333,19.109,4.9839,-40.958,86.198,-31.357,38.789,1.0307
935,20112,193.82,0,0,0,9.9157,26.85,31.662,20.442,4.879,-41.042,87.173,-32.103,39.822,1.5433
936,20125,193.31,0,0,0,10.099,27.575,32.564,19.295,6.979,-40.886,87.614,-30.527,39.872,0.28033
937,20118,192.72,0,0,0,10.101,27.82,33.337,18.421,7.0371,-40.644,86.954,-30.038,41.088,1.2085
938,20151,192.06,0,0,0,10.534,26.885,33.154,18.888,7.6992,-39.296,86.953,-29.449,40.959,1.9811
939,20177,191.34,0,0,0,9.9953,26.309,33.509,20.16,6.8168,-40.373,85.898,-28.721,40.725,0.86964
940,20185,190.54,0,0,0,10.949,25.184,32.912,18.838,6.4777,-39.1,84.96,-28.914,39.255,2.8395
941,20225,189.7,0,0,0,8.9713,24.227,32.433,19.033,5.6375,-39.984,84.022,-28.946,39.43,4.4516
942,20235,188.8,0,0,0,9.8877,24.481,33.285,18.657,4.2764,-38.987,84.045,-29.168,39.535,6.2973
943,20257,187.86,0,0,0,8.681,25.507,34.14,18.871,4.1783,-37.761,85.636,-30.194,38.066,6.7832
944,20258,186.88,0,0,0,9.9036,24.101,34.807,18.975,5.1041,-39.27,85.141,-30.304,36.84,7.3863
945,20287,185.88,0,0,0,10.404,23.598,34.512,19.033,4.2,-38,85.8,-29.536,36.845,8.5795
946,20304,184.86,0,0,0,11.113,22.072,34.697,19.604,3.9822,-37.291,86.094,-29.065,36.054,7.9432
947,20337,183.83,0,0,0,10.404,21.608,33.178,18.674,3.8763,-36.075,86.028,-27.81,35.213,8.2403
948,20346,182.8,0,0,0,10.747,21.136,34.09,18.423,2.3817,-35.25,87.445,-28.663,35.904,7.6662
949,20362,181.78,0,0,0,9.4218,20.231,33.454,18.915,2.7718,-34.408,87.755,-28.287,37.046,7.7552
950,20368,180.78,0,0,0,9.1547,21.448,34.748,19.292,3.1412,-33.979,87.433,-29.516,36.192,8.2777
951,20389,179.8,0,0,0,6.7871,21.542,33.826,19.765,2.1509,-32.974,88.543,-30.123,36.843,9.7396
952,20410,178.86,0,0,0,7.1364,23.624,32.604,19.871,2.7049,-34.068,89.777,-29.261,37.894,10.13
953,20435,177.96,0,0,0,6.5062,23.599,31.235,20.941,2.332,-33.141,89.258,-29.508,37.738,11.019
954,20451,177.11,0,0,0,5.1459,23.326,31.725,20.193,1.3911,-30.893,88.87,-29.009,38.065,11.243
955,20458,176.33,0,0,0,5.3743,22.495,33.107,19.819,1.1436,-30.001,89.146,-28.235,37.317,11.527
956,20474,175.62,0,0,0,5.5375,22.164,33.045,18.508,-0.71212,-31.022,87.225,-25.664,37.883,10.624
957,20502,174.98,0,0,0,3.9922,23.116,33.339,19.391,-0.86349,-30.371,86.017,-24.176,36.525,11.175
958,20522,174.43,0,0,0,4.44,23.541,34.54,18.555,-1.0004,-31.53,84.573,-23.941,35.045,11.462
959,20541,173.96,0,0,0,2.044,23.256,35.914,19.528,0.61253,-31.347,83.031,-23.254,36.391,12.427
960,20576,173.59,0,0,0,1.5264,24.087,36.242,19.943,2.5593,-31.555,82.357,-24.592,36.544,12.726
961,20570,173.33,0,0,0,0.92435,23.565,36.248,19.919,0.59521,-29.282,83.367,-25.479,38.518,12.09
962,20587,173.16,0,0,0,1.5595,24.833,36.578,21.103,-0.73171,-29.355,85.321,-26.008,38.188,9.6937
963,20590,173.11,0,0,0,1.1211,24.459,34.867,22.325,0.51494,-29.75,84.512,-25.317,38.282,9.6208
964,20641,173.17,0,0,0,2.4944,25.528,35.012,23.488,1.0511,-31.239,83.582,-25.404,36.237,9.1162
965,20652,173.34,0,0,0,0.62388,25.981,35.133,24.041,1.886,-30.907,83.059,-25.625,35.307,8.9552
966,20653,173.63,0,0,0,-0.34352,27.477,35.478,26.071,2.0927,-29.401,83.104,-27.969,34.645,7.5529
967,20689,174.03,0,0,0,-0.2224,27.776,35.053,25.928,2.859,-30.417,83.337,-26.45,32.927,7.1475
968,20695,174.54,0,0,0,0.30828,27.744,34.074,26.865,3.1081,-29.506,84.249,-26.013,33.024,6.6219
969,20709,175.17,0,0,0,1.2892,26.208,33.997,25.563,4.5126,-29.344,84.335,-24.875,30.942,7.8824
970,20737,175.9,0,0,0,0.29006,27.616,34.27,25.254,4.899,-29.386,84.626,-23.261,32.622,6.8843
971,20758,176.75,0,0,0,-0.23386,27.583,34.451,24.62,4.118,-30.02,84.788,-22.966,31.78,6.4596
972,20769,177.69,0,0,0,-0.26959,27.995,35.239,26.808,3.9239,-31.868,84.617,-22.915,30.58,4.9148
973,20787,178.73,0,0,0,-0.54834,27.848,34.894,26.637,2.4473,-31.925,84.561,-23.86,29.668,4.0658
974,20808,179.87,0,0,0,-1.0948,29.547,36.887,26.926,2.4078,-31.11,83.671,-24.732,30.121,3.8199
975,20825,181.09,0,0,0,-2.7947,28.963,36.184,25.966,2.2118,-30.417,83.194,-23.681,31.244,4.1288
976,20850,182.39,0,0,0,-3.2582,27.99,36.269,25.804,2.2564,-31.529,82.392,-24.916,31.747,4.9354
977,20876,183.75,0,0,0,-2.5915,28.35,36.236,25.369,0.96514,-32.071,82.334,-25.801,32.32,5.6937
978,20878,185.18,0,0,0,-2.7264,28.109,36.704,25.141,1.3141,-31.998,82.645,-24.384,31.819,5.5031
979,20899,186.67,0,0,0,-1.9755,28.56,35.741,24.614,0.52442,-32.474,83.574,-23.811,32.443,5.8881
980,20923,188.19,0,0,0,-2.2404,30.649,36.089,25.642,0.38726,-33.067,83.258,-22.949,33.422,4.324
981,20929,189.76,0,0,0,-0.58725,29.768,36.181,26.263,2.5349,-34.416,84.487,-22.824,34.13,3.9811
982,20943,191.34,0,0,0,-0.68864,31.354,36.139,26.037,0.41622,-34.233,86.537,-23.03,33.675,4.22
983,20976,192.94,0,0,0,0.39446,31.26,34.103,25.631,-1.8028,-34.541,86.399,-22.916,33.091,2.5965
984,20976,194.54,0,0,0,-0.88758,30.434,35.074,24.396,-1.4408,-33.015,87.945,-23.639,32.264,3.9323
985,21000,196.14,0,0,0,-1.0568,29.104,35.854,23.05,-1.6675,-35.256,87.561,-24.42,31.717,3.9098
986,21021,197.71,0,0,0,-2.346,29.29,34.629,24.542,-2.3801,-35.384,88.142,-25.49,31.216,3.7307
987,21019,199.26,0,0,0,-2.406,28.597,36.951,24.993,-2.4263,-35.71,87.642,-25.451,30.761,4.6996
988,21050,200.78,0,0,0,-3.2442,29.198,36.364,24.665,-3.3762,-34.533,87.218,-27.192,30.06,4.592
989,21066,202.24,0,0,0,-2.9651,29.986,36.211,23.503,-4.7848,-35.167,86.809,-26.303,29.854,4.3632
990,21086,203.65,0,0,0,-3.4592,29.017,36.207,24.139,-4.6234,-34.259,85.818,-26.393,27.858,4.1514
991,21104,204.99,0,0,0,-2.7093,30.725,35.921,23.512,-4.3391,-34.968,86.093,-24.92,26.872,3.3587
992,21138,206.25,0,0,0,-3.2429,32.458,34.717,23.382,-4.5675,-35.908,85.052,-24.048,26.818,5.1669
993,21147,207.44,0,0,0,-3.4947,31.005,36.585,24.57,-5.5445,-36.27,87.553,-24.696,26.487,6.0306
994,21164,208.53,0,0,0,-2.7106,30.255,35.879,23.917,-7.1345,-35.193,88.971,-23.664,27.078,3.8965
995,21184,209.52,0,0,0,-1.1172,28.865,36.158,24.434,-7.9743,-33.579,90.643,-23.82,26.718,4.1349
996,21198,210.42,0,0,0,-0.43285,27.878,36.115,24.923,-6.4835,-33.046,90.654,-25.44,25.229,5.1841
997,21203,211.2,0,0,0,-1.5953,28.191,36.821,24.24,-4.5374,-34.003,90.141,-23.875,24.031,6.0905
998,21233,211.87,0,0,0,-4.2953,28.491,36.36,24.131,-5.2143,-33.456,89.386,-24.849,25.718,6.8627
999,21250,212.43,0,0,0,-5.088,28.811,35.582,24.351,-6.1012,-33.408,89.211,-23.986,27.406,7.0547
1000,21270,212.87,0,0,0,-4.7291,31.029,37.087,23.66,-5.0726,-34.317,89.486,-24.698,26.365,5.3928
1001,21287,213.18,0,0,0,-3.0597,30.97,38.403,23.063,-5.5177,-33.863,89.092,-25.297,25.191,5.2565
1002,21298,213.38,0,0,0,-3.7924,31.528,38.123,22.08,-4.0499,-32.229,89.957,-26.16,26.355,7.2846
1003,21331,213.46,0,0,0,-3.8103,30.759,36.491,21.662,-3.0393,-34.096,89.822,-25.999,27.268,6.2128
1004,21351,213.41,0,0,0,-2.0733,29.49,36.87,21.365,-3.2195,-34.231,91.352,-25.463,25.144,4.7466
1005,21341,213.25,0,0,0,-2.9924,27.97,35.551,22.015,-2.3431,-34.015,90.383,-26.777,27.157,7.4205
1006,21384,212.97,0,0,0,-2.649,27.523,36.414,22.378,-0.74663,-34.714,91.471,-26.395,27.583,6.5476
1007,21385,212.58,0,0,0,-1.074,27.769,35.412,24.397,-0.66826,-34.701,90.453,-26.519,29.432,5.6624
1008,21429,212.09,0,0,0,0.66275,30.038,36.388,24.327,-0.60072,-33.496,91.543,-25.662,29.398,5.9026
1009,21443,211.49,0,0,0,0.34082,31.926,37.575,25.112,-0.0032158,-33.742,90.141,-27.923,28.8,5.0933
1010,21443,210.8,0,0,0,0.66345,30.791,38.722,24.63,1.2002,-34.07,89.877,-28.343,30.009,5.8728
1011,21450,210.03,0,0,0,0.78638,31.057,38.402,23.462,1.6251,-32.147,88.913,-27.608,30.317,5.0025
1012,21459,209.17,0,0,0,-1.774,31.216,39.029,22.172,1.8789,-32.079,86.55,-28.481,30.533,6.0461
1013,21497,208.24,0,0,0,-1.6278,31.461,41.311,22.3,3.8663,-33.24,87.94,-28.272,32.447,6.0147
1014,21512,207.24,0,0,0,-0.93922,33.765,40.02,21.896,4.8589,-33.6,88.631,-28.683,33.88,7.6175
1015,21518,206.19,0,0,0,-2.4795,33.587,40.956,20.745,4.1025,-33.857,89.53,-29.926,34.419,5.7144
1016,21545,205.1,0,0,0,-1.1562,33.801,40.923,18.375,4.0567,-32.839,88.621,-31.237,34.309,7.8147
1017,21560,203.97,0,0,0,-2.6838,34.181,42.392,18.869,4.4362,-31.73,89.723,-31.617,33.579,8.2186
1018,21605,202.82,0,0,0,-3.3889,35.414,44.221,19.384,3.3502,-31.117,89.976,-31.508,32.766,8.0087
1019,21606,201.65,0,0,0,-3.4845,35.697,45.167,19.619,4.1581,-32.108,89.584,-30.77,33.252,8.0986
1020,21620,200.47,0,0,0,-2.2012,36.382,46.679,18.941,5.0923,-32.191,89.769,-30.403,31.968,7.4392
1021,21649,199.3,0,0,0,-3.2043,37.119,47.766,18.688,5.469,-31.332,89.335,-29.938,32.229,7.567
1022,21637,198.14,0,0,0,-2.2115,35.879,47.147,17.985,5.8629,-31.139,88.417,-30.874,30.582,9.0468
1023,21693,197.01,0,0,0,-1.5232,35.058,48.902,17.854,6.6756,-31.839,88.315,-30.106,31.126,8.9126
1024,21684,195.91,0,0,0,-2.2148,35.414,50.834,18.808,6.5922,-32.039,88.823,-28.996,31.468,9.126
1025,21715,194.86,0,0,0,-0.29398,35.515,51.134,18.654,7.1941,-31.528,87.523,-29.16,32.388,8.8067
1026,21744,193.85,0,0,0,-0.38476,34.645,52.347,16.778,7.6462,-29.396,89.222,-28.69,33.344,8.683
1027,21749,192.91,0,0,0,-2.5076,34.647,53.288,17.441,7.7737,-27.125,89.147,-26.395,34.688,9.356
1028,21758,192.03,0,0,0,-3.6298,34.945,53.834,18.258,7.0411,-26.788,89.788,-27.378,35.834,9.6786
1029,21781,191.22,0,0,0,-2.3445,35.659,52.914,18.856,7.0406,-26.981,90.16,-27.352,36.866,11.467
1030,21796,190.5,0,0,0,-2.0103,34.525,53.032,19.633,8.41,-27.964,90.092,-25.489,36.991,11.525
1031,21834,189.85,0,0,0,-1.8665,35.048,52.366,21.076,9.6108,-28.176,91.401,-25.247,37.236,11.18
1032,21835,189.3,0,0,0,-0.64581,34.522,51.786,20.906,11.321,-26.946,90.656,-26.09,37.911,10.632
1033,21863,188.84,0,0,0,-1.1655,34.77,53.688,19.785,12.153,-26.289,91.112,-27.513,39.047,10.034
1034,21877,188.48,0,0,0,-0.73788,35.233,52.518,19.595,11.407,-26.356,91.674,-28.171,40.65,10.819
1035,21901,188.21,0,0,0,-0.70975,34.434,53.199,18.869,12.768,-26.728,91.392,-28.281,40.995,10.679
1036,21928,188.05,0,0,0,-0.53453,33.925,53.117,18.272,12.202,-27.357,91.269,-28.643,39.837,10.972
1037,21920,187.98,0,0,0,-2.936,32.824,52.316,18.026,14.161,-29.017,91.441,-28.805,38.812,12.006
1038,21963,188.01,0,0,0,-2.6107,33.196,53.167,17.114,14.979,-28.843,91.225,-29.655,38.375,11.674
1039,21960,188.14,0,0,0,-4.4208,32.36,55.58,17.899,16.605,-29.336,92.228,-30.157,37.681,13.911
1040,21999,188.36,0,0,0,-5.2743,31.274,55.868,19.406,16.479,-27.822,91.389,-30.445,37.227,13.799
1041,21993,188.68,0,0,0,-6.0618,31.726,56.968,19.933,17.584,-27.163,92.03,-29.349,37.036,13.405
1042,22003,189.08,0,0,0,-6.2833,32.267,56.587,21.398,18.402,-26.844,90.29,-30.236,38.296,12.777
1043,22043,189.57,0,0,0,-7.7587,32.252,57.74,22.276,17.676,-26.515,88.201,-28.938,37.796,13.654
1044,22062,190.14,0,0,0,-9.208,33.229,59.29,23.128,17.452,-27.051,86.316,-29.74,38.948,12.965
1045,22075,190.78,0,0,0,-8.3815,33.059,58.173,22.902,17.3,-27.753,85.099,-30.026,40.222,13.992
1046,22097,191.48,0,0,0,-7.874,33.194,58.344,23.891,15.783,-26.259,85.494,-27.814,39.87,14.588
1047,22108,192.24,0,0,0,-5.8285,33.032,57.845,25.813,17.273,-28.38,85.068,-28.888,39.867,13.627
1048,22118,193.06,0,0,0,-7.921,34.282,58.033,26.275,17.198,-27.165,85.094,-29.293,40.983,11.748
1049,22143,193.91,0,0,0,-7.0441,34.919,58.742,26.105,17.91,-27.059,83.465,-28.318,39.901,10.644
1050,22137,194.81,0,0,0,-6.1978,33.493,58.149,25.145,18.401,-26.816,82.623,-27.852,42.931,11.436
1051,22163,195.73,0,0,0,-6.6429,34.415,58.412,23.335,18.97,-25.344,83.887,-28.45,41.831,9.4792
1052,22202,196.66,0,0,0,-4.5316,34.739,57.636,22.678,19.437,-24.248,83.939,-28.446,41.82,8.1035
1053,22223,197.61,0,0,0,-4.6599,34.129,56.257,23.09,19.285,-23.667,83.866,-29.191,42.653,5.9454
1054,22234,198.56,0,0,0,-5.3169,35.31,56.557,22.671,20.232,-22.573,83.644,-28.989,42.227,6.418
1055,22257,199.5,0,0,0,-5.0159,35.579,56.438,23.206,21.426,-22.718,82.919,-27.786,41.911,6.7142
1056,22280,200.43,0,0,0,-6.04,36.133,55.882,21.947,21.737,-24.094,82.701,-27.508,42.59,4.8968
1057,22280,201.33,0,0,0,-8.4455,35.521,56.23,22.59,21.802,-23.199,82.557,-28.434,43.365,4.4142
1058,22305,202.21,0,0,0,-8.0075,36.331,55.332,22.731,21.204,-21.51,80.821,-28.649,41.442,2.8373
1059,22333,203.04,0,0,0,-7.2624,35.544,56.015,21.863,21.474,-21.561,79.726,-29.201,43.731,1.536
1060,22331,203.83,0,0,0,-7.9044,35.073,56.69,23.087,20.233,-22.474,79.994,-28.862,41.954,4.0304
1061,22344,204.57,0,0,0,-8.2396,35.565,58.598,23.197,19.046,-22.802,79.611,-28.248,41.657,5.2298
1062,22377,205.26,0,0,0,-7.7923,33.268,58.679,23.847,19.065,-22.278,79.195,-28.716,42.948,6.19
1063,22402,205.88,0,0,0,-6.9967,34.887,60.302,22.959,18.707,-22.089,78.861,-29.604,43.751,7.1315
1064,22415,206.44,0,0,0,-6.7533,36.408,59.2,22.223,20.956,-22.946,78.568,-28.123,45.528,6.3799
1065,22430,206.93,0,0,0,-6.0386,37.147,57.591,22.191,21.511,-23.358,79.02,-28.96,45.98,7.2864
1066,22445,207.35,0,0,0,-7.5537,36.577,56.483,22.572,20.774,-24.283,79.598,-29.72,46.923,8.1593
1067,22457,207.69,0,0,0,-5.6436,36.949,57.399,23.197,21.038,-23.955,80.355,-30.745,46.445,8.9291
1068,22466,207.96,0,0,0,-7.0338,38.644,57.352,23.312,20.819,-24.217,79.977,-31.964,47.044,8.3396
1069,22487,208.16,0,0,0,-5.1079,39.611,57.229,22.876,20.841,-23.196,80.263,-31.286,46.44,9.518
1070,22525,208.28,0,0,0,-6.2812,39.14,55.86,20.688,20.106,-24.503,78.944,-31.518,45.814,8.7231
1071,22559,208.32,0,0,0,-6.8946,39.218,56.574,19.034,21.599,-25.505,80.276,-31.538,45.999,6.7508
1072,22556,208.3,0,0,0,-8.1208,39.141,56.226,19.346,19.183,-24.636,82.397,-30.883,45.681,6.6788
1073,22583,208.21,0,0,0,-8.6061,37.156,55.719,22.087,18.963,-25.833,83.867,-32.512,45.843,5.0754
1074,22586,208.05,0,0,0,-8.3384,40.314,56.475,21.414,18.622,-26.061,84.034,-32.999,44.447,4.6279
1075,22613,207.83,0,0,0,-7.1395,40.337,56.385,21.177,18.125,-25.672,84.391,-32.261,43.515,5.9718
1076,22616,207.56,0,0,0,-7.0947,40.596,55.815,21.726,17.107,-25.41,84.794,-31.25,44.03,7.0267
1077,22628,207.23,0,0,0,-5.829,40.55,55.307,21.736,16.481,-26.589,84.184,-30.04,45.431,8.6671
1078,22657,206.87,0,0,0,-5.8973,41.044,53.472,21.907,17.04,-24.44,84.576,-30.922,45.103,8.6308
1079,22690,206.46,0,0,0,-5.791,40.892,52.787,22.32,17.679,-22.981,84.078,-29.938,47.806,9.151
1080,22703,206.03,0,0,0,-8.4051,40.79,53.704,20.427,16.521,-23.257,83.053,-31.128,46.968,10.002
1081,22724,205.57,0,0,0,-7.5652,40.828,54.209,20.927,16.676,-23.09,83.127,-30.379,48.737,11.016
1082,22744,205.09,0,0,0,-7.2896,42.895,54.153,21.51,15.483,-22.88,81.991,-31.756,46.569,9.8833
1083,22764,204.61,0,0,0,-7.2947,43.004,54.03,21.355,15.146,-23.259,83.851,-29.692,46.96,8.7995
1084,22801,204.12,0,0,0,-8.1338,42.497,52.473,22.33,14.897,-23.523,84.077,-29.602,48.166,9.2958
1085,22812,203.65,0,0,0,-7.1342,42.031,52.913,22.279,14.994,-23.083,85.282,-29.57,48.754,9.3036
1086,22805,203.19,0,0,0,-7.6493,42.887,53.749,22.36,15.487,-22.039,85.478,-30.525,50.032,9.728
1087,22815,202.75,0,0,0,-7.0337,41.976,52.972,20.902,13.725,-20.734,84.565,-31.906,50.546,10.782
1088,22828,202.34,0,0,0,-7.9194,41.957,51.793,20.301,13.654,-19.893,83.687,-32.348,49.502,9.4458
1089,22845,201.97,0,0,0,-8.2532,41.525,52.121,19.599,15.016,-18.612,83.859,-32.271,49.02,10.4
1090,22892,201.64,0,0,0,-7.5136,41.815,52.369,18.807,16.781,-17.146,84.331,-32.85,47.696,11.301
1091,22886,201.37,0,0,0,-6.1742,41.121,54.786,19.086,18.177,-17.006,83.64,-32.053,46.557,9.6962
1092,22912,201.15,0,0,0,-5.5124,41.814,53.885,18.781,17.472,-16.083,84.765,-32.036,46.936,8.482
1093,22926,201,0,0,0,-6.5851,40.78,53.062,18.815,18.68,-17.691,84.502,-33.11,44.634,9.1484
1094,22939,200.91,0,0,0,-5.415,39.947,53.099,20.268,18.01,-18.614,83.839,-33.298,43.362,9.2163
1095,22960,200.89,0,0,0,-4.8875,39.003,51.584,20.383,18.493,-19.032,84.32,-32.131,44.032,9.7621
1096,22971,200.95,0,0,0,-5.7774,38.444,51.01,20.352,18.875,-16.667,81.916,-32.993,43.9,10.01
1097,23003,201.09,0,0,0,-3.6055,38.551,51.448,19.972,17.634,-16.241,81.504,-33.74,44.391,10.07
1098,23000,201.3,0,0,0,-3.6233,38.368,51.383,19.241,19.354,-15.068,81.077,-33.079,44.486,9.6741
1099,23041,201.6,0,0,0,-3.991,37.471,50.362,18.544,18.933,-16.36,81.26,-32.957,44.192,9.8334
1100,23047,201.97,0,0,0,-4.6995,36.786,51.305,19.226,19.778,-15.51,82.432,-33.143,43.469,10.613
1101,23065,202.43,0,0,0,-5.0188,37.314,48.946,19.88,20.382,-15.532,81.54,-33.298,43.524,10.294
1102,23099,202.96,0,0,0,-4.6997,40.236,48.469,20.051,20.254,-15.679,81.402,-33.187,43.252,10.287
1103,23107,203.58,0,0,0,-2.5145,40.027,48.571,19.8,21.605,-15.541,80.614,-33.237,41.69,12.111
1104,23149,204.26,0,0,0,-1.4632,39.394,50.378,19.138,22.116,-16.456,80.192,-33.363,41.987,12.009
1105,23126,205.02,0,0,0,-2.0109,40.726,48.979,20.934,22.41,-15.336,79.795,-33.647,42.199,13.799
1106,23158,205.84,0,0,0,-2.1551,40.199,48.942,20.152,22.876,-15.967,80.039,-33.017,42.101,13.42
1107,23186,206.73,0,0,0,-0.61829,40.858,50.415,21.193,21.855,-16.707,81.583,-32.588,42.491,12.001
1108,23194,207.66,0,0,0,-2.0103,41.245,51.665,19.863,21.33,-17.321,82.406,-31.664,42.279,11.676
1109,23232,208.65,0,0,0,-2.6059,40.849,50.475,19.936,19.503,-16.686,79.921,-30.642,42.864,10.467
1110,23240,209.68,0,0,0,-3.7649,41.846,51.258,20.296,19.798,-14.921,79.752,-30.116,44.425,11.122
1111,23245,210.74,0,0,0,-4.2759,40.806,51.282,21.133,20.575,-15.678,80.736,-30.479,44.606,11.523
1112,23274,211.83,0,0,0,-4.0354,39.478,52.083,23.077,20.168,-16.671,80.537,-31.291,46.083,11.282
